Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;BEV064__Durchschnittsalter_der_Eingebuergerten__Jahre
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;AFRIKAWEST;Westafrika;54
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;AFRIKAZENTR;Zentralafrika;-
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;AFRIKAOST;Ostafrika;61
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;AFRIKASUED;Südafrika;-
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;AMERIKA;Amerika;69
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;AMERIKANORD;Nordamerika;74
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;AMERIKAMIT2;Mittelamerika und Karibik;-
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;AMERIKASUD;Südamerika;-
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;ASIEN;Asien;64
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;ASIENVOR;Vorderasien;62
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;ASIENSUED2;Süd- und Südostasien;63
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;ASIENOST2;Ost- und Zentralasien;70
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;AUSTRALIEN;Australien und Ozeanien;-
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;LDR-GASTARB;Gastarbeiterländer;64
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;LDR-YU;Gebiet des ehemaligen Jugoslawien;62
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;LDR-SM;Gebiet des ehemaligen Serbien und Montenegro;62
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;LDR-SU;Gebiet der ehemaligen Sowjetunion;65
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;LDR-CZ;Gebiet der ehemaligen Tschechoslowakei;65
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;VERW;verwitwet;LDRGR1;Ländergruppierungen;LDR-GB;Vereinigtes Königreich einschl.brit.Überseegebiete;72
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;;Insgesamt;50
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;EUROPA;Europa;52
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;EUROPA-EU-28;EU-28 (seit 01.07.2013);56
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;DRITT-EU-28;Drittstaaten zu EU-28 (seit 01.07.2013);45
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;EUROPA-EU-27;EU-27 (bis 30.06.2013);56
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;DRITT-EU-27;Drittstaaten zu EU-27 (bis 30.06.2013);45
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;EUROPA-EU-25;EU-25 (bis 31.12.2006);57
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;DRITT-EU-25;Drittstaaten zu EU-25 (bis 31.12.2006);45
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;EUROPA-EU-15;EU-15 (bis 30.04.2004);57
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;DRITT-EU-15;Drittstaaten zu EU-15 (bis 30.04.2004);46
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;EUROPA-EG-12;EG-12 (bis 31.12.1994);57
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;DRITT-EG-12;Drittstaaten zu EG-12 (bis 31.12.1994);46
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;EUROPA-EG-10;EG-10 (bis 31.12.1985);58
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;DRITT-EG-10;Drittstaaten zu EG-10 (bis 31.12.1985);46
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;EUROPA-EG-09;EG-9 (bis 31.12.1980);58
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;DRITT-EG-09;Drittstaaten zu EG-9 (bis 31.12.1980);46
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;EUROPA-EWG-06;EWG-6 (bis 31.12.1972);52
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;DRITT-EWG-06;Drittstaaten zu EWG-6 (bis 31.12.1972);50
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;AFRIKA;Afrika;45
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;AFRIKANORD;Nordafrika;42
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;AFRIKAWEST;Westafrika;49
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;AFRIKAZENTR;Zentralafrika;42
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;AFRIKAOST;Ostafrika;47
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;AFRIKASUED;Südafrika;52
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;AMERIKA;Amerika;48
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;AMERIKANORD;Nordamerika;58
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;AMERIKAMIT2;Mittelamerika und Karibik;43
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;AMERIKASUD;Südamerika;47
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;ASIEN;Asien;45
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;ASIENVOR;Vorderasien;45
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;ASIENSUED2;Süd- und Südostasien;45
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;ASIENOST2;Ost- und Zentralasien;44
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;AUSTRALIEN;Australien und Ozeanien;-
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;LDR-GASTARB;Gastarbeiterländer;45
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;LDR-YU;Gebiet des ehemaligen Jugoslawien;44
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;LDR-SM;Gebiet des ehemaligen Serbien und Montenegro;42
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;LDR-SU;Gebiet der ehemaligen Sowjetunion;48
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;LDR-CZ;Gebiet der ehemaligen Tschechoslowakei;50
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;GESCH;geschieden;LDRGR1;Ländergruppierungen;LDR-GB;Vereinigtes Königreich einschl.brit.Überseegebiete;59
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;;Insgesamt;41
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;EUROPA;Europa;46
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;EUROPA-EU-28;EU-28 (seit 01.07.2013);49
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;DRITT-EU-28;Drittstaaten zu EU-28 (seit 01.07.2013);37
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;EUROPA-EU-27;EU-27 (bis 30.06.2013);49
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;DRITT-EU-27;Drittstaaten zu EU-27 (bis 30.06.2013);37
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;EUROPA-EU-25;EU-25 (bis 31.12.2006);51
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;DRITT-EU-25;Drittstaaten zu EU-25 (bis 31.12.2006);37
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;EUROPA-EU-15;EU-15 (bis 30.04.2004);52
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;DRITT-EU-15;Drittstaaten zu EU-15 (bis 30.04.2004);37
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;EUROPA-EG-12;EG-12 (bis 31.12.1994);52
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;DRITT-EG-12;Drittstaaten zu EG-12 (bis 31.12.1994);37
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;EUROPA-EG-10;EG-10 (bis 31.12.1985);53
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;DRITT-EG-10;Drittstaaten zu EG-10 (bis 31.12.1985);37
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;EUROPA-EG-09;EG-9 (bis 31.12.1980);54
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;DRITT-EG-09;Drittstaaten zu EG-9 (bis 31.12.1980);38
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;EUROPA-EWG-06;EWG-6 (bis 31.12.1972);50
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;DRITT-EWG-06;Drittstaaten zu EWG-6 (bis 31.12.1972);40
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;AFRIKA;Afrika;35
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;AFRIKANORD;Nordafrika;35
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;AFRIKAWEST;Westafrika;-
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;AFRIKAZENTR;Zentralafrika;30
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;AFRIKAOST;Ostafrika;-
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;AFRIKASUED;Südafrika;-
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;AMERIKA;Amerika;38
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;AMERIKANORD;Nordamerika;-
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;AMERIKAMIT2;Mittelamerika und Karibik;36
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;AMERIKASUD;Südamerika;38
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;ASIEN;Asien;37
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;ASIENVOR;Vorderasien;35
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;ASIENSUED2;Süd- und Südostasien;38
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;ASIENOST2;Ost- und Zentralasien;39
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;AUSTRALIEN;Australien und Ozeanien;-
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;LDR-GASTARB;Gastarbeiterländer;37
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;LDR-YU;Gebiet des ehemaligen Jugoslawien;37
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;LDR-SM;Gebiet des ehemaligen Serbien und Montenegro;39
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;LDR-SU;Gebiet der ehemaligen Sowjetunion;37
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;LDR-CZ;Gebiet der ehemaligen Tschechoslowakei;41
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART;Lebenspartnerschaft;LDRGR1;Ländergruppierungen;LDR-GB;Vereinigtes Königreich einschl.brit.Überseegebiete;55
12511;Einbürgerungsstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;FAMST8;Familienstand;LEBENSPART-A;Lebenspartnerschaft aufgehoben;LDRGR1;Ländergruppierungen;;Insgesamt;41
